Date,Close,High,Low,Open,Volume
2025-04-23,34.073089599609375,34.15304793246173,33.533356554837376,33.67328649693272,27257100
2025-04-24,34.73276138305664,34.792732991147936,34.0530984092415,34.13306055336323,26895100
2025-04-25,34.60282516479492,34.95265382975498,34.482885760171015,34.732761743940365,31763200
2025-04-28,34.9726448059082,35.05260313906162,34.4529022955936,34.592832238215806,15208100
2025-04-29,35.25250244140625,35.40242573630295,34.83270882752507,34.982635935226504,24481400
2025-04-30,35.56235122680664,35.66230009346845,35.01262102175209,35.032611557645424,31480200
2025-05-02,35.470001220703125,35.68000030517578,34.75,35.41999816894531,38043100
2025-05-05,34.84000015258789,35.38999938964844,34.75,35.25,27611800
2025-05-06,34.65999984741211,34.880001068115234,34.41999816894531,34.81999969482422,17255400
2025-05-07,35.040000915527344,35.13999938964844,34.72999954223633,34.91999816894531,13397900
2025-05-08,35.31999969482422,36.0,35.13999938964844,35.599998474121094,33186100
2025-05-09,37.22999954223633,37.25,35.790000915527344,36.400001525878906,58004600
2025-05-12,36.47999954223633,37.439998626708984,36.25,37.439998626708984,26894900
