Date,Close,High,Low,Open,Volume
2000-01-03,1.549643635749817,1.5496436357498167,1.5496436357498167,1.5496436357498167,35389440000
2000-01-04,1.463918685913086,1.463918685913086,1.463918685913086,1.463918685913086,28861440000
2000-01-05,1.4491478204727173,1.4491478204727173,1.4491478204727173,1.4491478204727173,43033600000
2000-01-06,1.4441360235214233,1.4441360235214233,1.4441360235214233,1.4441360235214233,34055680000
2000-01-07,1.4507304430007935,1.4507304430007935,1.4507304430007935,1.4507304430007935,20912640000
2000-01-10,1.4805363416671753,1.4805363416671755,1.4805363416671755,1.4805363416671755,19563520000
2000-01-11,1.4441360235214233,1.4441360235214233,1.4441360235214233,1.4441360235214233,23987200000
2000-01-12,1.4462460279464722,1.4462460279464722,1.4462460279464722,1.4462460279464722,23301120000
2000-01-13,1.404570460319519,1.404570460319519,1.404570460319519,1.404570460319519,26383360000
2000-01-14,1.4243532419204712,1.4243532419204712,1.4243532419204712,1.4243532419204712,16657920000
2000-01-17,1.4079993963241577,1.407999396324158,1.407999396324158,1.407999396324158,16573440000
2000-01-18,1.414594292640686,1.414594292640686,1.414594292640686,1.414594292640686,17925120000
2000-01-19,1.404570460319519,1.404570460319519,1.404570460319519,1.404570460319519,38883840000
2000-01-20,1.4014054536819458,1.4014054536819458,1.4014054536819458,1.4014054536819458,26268160000
2000-01-21,1.3715999126434326,1.3715999126434326,1.3715999126434326,1.3715999126434326,17512960000
2000-01-24,1.361840009689331,1.361840009689331,1.361840009689331,1.361840009689331,18385920000
2000-01-25,1.361840009689331,1.361840009689331,1.361840009689331,1.361840009689331,0
2000-01-26,1.378193974494934,1.378193974494934,1.378193974494934,1.378193974494934,25917440000
2000-01-27,1.3684344291687012,1.3684344291687012,1.3684344291687012,1.3684344291687012,38379520000
2000-01-28,1.3684344291687012,1.3684344291687012,1.3684344291687012,1.3684344291687012,17894400000
2000-01-31,1.3454859256744385,1.3454859256744387,1.3454859256744387,1.3454859256744387,32266240000
2000-02-01,1.3715999126434326,1.3715999126434326,1.3715999126434326,1.3715999126434326,23672320000
2000-02-02,1.397976279258728,1.397976279258728,1.397976279258728,1.397976279258728,14272000000
2000-02-03,1.4375413656234741,1.4375413656234741,1.4375413656234741,1.4375413656234741,25950720000
2000-02-04,1.4739420413970947,1.4739420413970947,1.4739420413970947,1.4739420413970947,21199360000
2000-02-07,1.4837013483047485,1.4837013483047485,1.4837013483047485,1.4837013483047485,20613120000
2000-02-08,1.5166728496551514,1.5166728496551514,1.5166728496551514,1.5166728496551514,31498240000
2000-02-09,1.4837013483047485,1.4837013483047485,1.4837013483047485,1.4837013483047485,15600640000
2000-02-10,1.440970540046692,1.4409705400466921,1.4409705400466921,1.4409705400466921,18600960000
2000-02-11,1.3948110342025757,1.3948110342025757,1.3948110342025757,1.3948110342025757,25297920000
2000-02-14,1.3750288486480713,1.3750288486480713,1.3750288486480713,1.3750288486480713,10119680000
2000-02-15,1.4014054536819458,1.4014054536819458,1.4014054536819458,1.4014054536819458,33546240000
2000-02-16,1.51350736618042,1.51350736618042,1.51350736618042,1.51350736618042,73564160000
2000-02-17,1.5003193616867065,1.5003193616867065,1.5003193616867065,1.5003193616867065,21411840000
2000-02-18,1.4673478603363037,1.467347860336304,1.467347860336304,1.467347860336304,22484480000
2000-02-21,1.463918685913086,1.463918685913086,1.463918685913086,1.463918685913086,18700800000
2000-02-22,1.4573248624801636,1.4573248624801636,1.4573248624801636,1.4573248624801636,22474240000
2000-02-23,1.4673478603363037,1.467347860336304,1.467347860336304,1.467347860336304,20334080000
2000-02-24,1.5069128274917603,1.50691282749176,1.50691282749176,1.50691282749176,32931840000
2000-02-25,1.546478271484375,1.546478271484375,1.546478271484375,1.546478271484375,36958720000
2000-02-28,1.5166728496551514,1.5166728496551514,1.5166728496551514,1.5166728496551514,11596800000
2000-02-29,1.5232669115066528,1.5232669115066528,1.5232669115066528,1.5232669115066528,24322560000
2000-03-01,1.549643635749817,1.5496436357498167,1.5496436357498167,1.5496436357498167,23828480000
2000-03-02,1.539884328842163,1.5398843288421629,1.5398843288421629,1.5398843288421629,24053760000
2000-03-03,1.5926380157470703,1.59263801574707,1.59263801574707,1.59263801574707,13217280000
2000-03-06,1.5926380157470703,1.59263801574707,1.59263801574707,1.59263801574707,0
2000-03-07,1.5926380157470703,1.59263801574707,1.59263801574707,1.59263801574707,0
2000-03-08,1.630357265472412,1.6303572654724123,1.6303572654724123,1.6303572654724123,8337920000
2000-03-09,1.6878591775894165,1.6878591775894165,1.6878591775894165,1.6878591775894165,21578240000
2000-03-10,1.638797402381897,1.638797402381897,1.638797402381897,1.638797402381897,14763520000
2000-03-13,1.638797402381897,1.638797402381897,1.638797402381897,1.638797402381897,0
2000-03-14,1.5332903861999512,1.5332903861999514,1.5332903861999514,1.5332903861999514,28421120000
2000-03-15,1.553072214126587,1.553072214126587,1.553072214126587,1.553072214126587,25216000000
2000-03-16,1.5628327131271362,1.5628327131271365,1.5628327131271365,1.5628327131271365,23298560000
2000-03-17,1.546478271484375,1.546478271484375,1.546478271484375,1.546478271484375,18447360000
2000-03-20,1.5003193616867065,1.5003193616867065,1.5003193616867065,1.5003193616867065,16012800000
2000-03-21,1.5298609733581543,1.5298609733581543,1.5298609733581543,1.5298609733581543,25492480000
2000-03-22,1.533553957939148,1.5335539579391477,1.5335539579391477,1.5335539579391477,25113600000
2000-03-23,1.5332903861999512,1.5332903861999514,1.5332903861999514,1.5332903861999514,26447360000
2000-03-24,1.5332903861999512,1.5332903861999514,1.5332903861999514,1.5332903861999514,15249920000
2000-03-27,1.6485573053359985,1.6485573053359985,1.6485573053359985,1.6485573053359985,22727680000
2000-03-28,1.5794497728347778,1.5794497728347778,1.5794497728347778,1.5794497728347778,16906240000
2000-03-29,1.5728555917739868,1.5728555917739866,1.5728555917739866,1.5728555917739866,21788160000
2000-03-30,1.536455512046814,1.536455512046814,1.536455512046814,1.536455512046814,16432640000
2000-03-31,1.5562376976013184,1.5562376976013184,1.5562376976013184,1.5562376976013184,20659200000
2000-04-03,1.543049693107605,1.543049693107605,1.543049693107605,1.543049693107605,18083840000
2000-04-04,1.5348725318908691,1.5348725318908691,1.5348725318908691,1.5348725318908691,33208320000
2000-04-05,1.5992321968078613,1.5992321968078616,1.5992321968078616,1.5992321968078616,40258560000
2000-04-06,1.6221798658370972,1.6221798658370974,1.6221798658370974,1.6221798658370974,24975360000
2000-04-07,1.6322040557861328,1.632204055786133,1.632204055786133,1.632204055786133,19161600000
2000-04-10,1.5958037376403809,1.5958037376403806,1.5958037376403806,1.5958037376403806,13194240000
2000-04-11,1.5562376976013184,1.5562376976013184,1.5562376976013184,1.5562376976013184,21875200000
2000-04-12,1.592374324798584,1.592374324798584,1.592374324798584,1.592374324798584,45626880000
2000-04-13,1.5562376976013184,1.5562376976013184,1.5562376976013184,1.5562376976013184,40263680000
2000-04-14,1.5562376976013184,1.5562376976013184,1.5562376976013184,1.5562376976013184,0
2000-04-17,1.384787917137146,1.384787917137146,1.384787917137146,1.384787917137146,66396160000
2000-04-18,1.4277819395065308,1.4277819395065305,1.4277819395065305,1.4277819395065305,50900480000
2000-04-19,1.3420579433441162,1.3420579433441162,1.3420579433441162,1.3420579433441162,38799360000
2000-04-20,1.3452229499816895,1.3452229499816895,1.3452229499816895,1.3452229499816895,17896960000
2000-04-21,1.3452229499816895,1.3452229499816895,1.3452229499816895,1.3452229499816895,0
2000-04-24,1.3188457489013672,1.3188457489013672,1.3188457489013672,1.3188457489013672,20638720000
2000-04-25,1.4375413656234741,1.4375413656234741,1.4375413656234741,1.4375413656234741,38284800000
2000-04-26,1.416176676750183,1.416176676750183,1.416176676750183,1.416176676750183,22627840000
2000-04-27,1.4177590608596802,1.4177590608596804,1.4177590608596804,1.4177590608596804,43991040000
2000-04-28,1.4180227518081665,1.4180227518081665,1.4180227518081665,1.4180227518081665,25940480000
2000-05-01,1.4180227518081665,1.4180227518081665,1.4180227518081665,1.4180227518081665,0
2000-05-02,1.452312707901001,1.452312707901001,1.452312707901001,1.452312707901001,19975680000
2000-05-03,1.447564721107483,1.447564721107483,1.447564721107483,1.447564721107483,20416000000
